kmer	kmer_behaviour	flk_dist	fwdk_gen_count	revk_gen_count	fwdk_0gen_prop	revk_0gen_prop	fwdk_1gen_prop	revk_1gen_prop	fwdk_0gen_count	revk_0gen_count	fwdk_1gen_count	revk_1gen_count	fwdk_0gen_med	fwdk_0gen_sd	revk_0gen_med	revk_0gen_sd	fwdk_1gen_med	fwdk_1gen_sd	revk_1gen_med	revk_1gen_sd
kmer1238	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26550	304.285809291802	NA	NA	26550	0.47401042522551
kmer1239	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23189	304.284727619696	NA	NA	23189	0.47401042522551	NA	NA
kmer124	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24427	304.284727619696	NA	NA	24427	0.47401042522551	NA	NA
kmer1240	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24943	304.284727619696	NA	NA	24943	0.47401042522551
kmer1241	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23925	304.284727619696	NA	NA	23925	0.47401042522551	NA	NA
kmer1242	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25676	304.285809291802	NA	NA	25676	0.47401042522551	NA	NA
kmer1243	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24589	304.284727619696	NA	NA	24589	0.47401042522551
kmer1244	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24582	304.284727619696	NA	NA	24582	0.47401042522551	NA	NA
kmer1245	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24488	304.284727619696	NA	NA	24488	0.47401042522551
kmer1246	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25446	304.284727619696	NA	NA	25446	0.47401042522551
kmer1247	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25721	304.285809291802	NA	NA	25721	0.47401042522551
kmer1248	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22454	304.284727619696	NA	NA	22454	0.47401042522551	NA	NA
kmer1249	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25632	304.285809291802	NA	NA	25632	0.47401042522551
kmer1250	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26625	304.285809291802	NA	NA	26625	0.47401042522551
kmer1251	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21445	0.212755238195914	NA	NA	21445	0.47401042522551	NA	NA
kmer1252	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26298	304.285809291802	NA	NA	26298	0.47401042522551	NA	NA
kmer1253	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26303	304.285809291802	NA	NA	26303	0.47401042522551
kmer1254	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24951	304.284727619696	NA	NA	24951	0.47401042522551	NA	NA
kmer1255	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217914	446.2088530592	3858614	531875.512452113	217914	536.893182378814	3856924	39172.8695248322
kmer1256	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22449	304.284727619696	NA	NA	22449	0.47401042522551	NA	NA
kmer1257	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24378	304.284727619696	NA	NA	24378	0.47401042522551	NA	NA
kmer1258	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25635	304.285809291802	NA	NA	25635	0.47401042522551	NA	NA
kmer1259	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22751	304.284727619696	NA	NA	22751	0.47401042522551
kmer126	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23749	304.284727619696	NA	NA	23749	0.47401042522551	NA	NA
kmer1260	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22986	304.284727619696	NA	NA	22986	0.47401042522551	NA	NA
kmer1261	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22366	304.284727619696	NA	NA	22366	0.47401042522551	NA	NA
kmer1262	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21631	0.212755238195914	NA	NA	21631	0.47401042522551
kmer1263	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23756	304.284727619696	NA	NA	23756	0.47401042522551	NA	NA
kmer1264	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21615	0.212755238195914	NA	NA	21615	0.47401042522551	NA	NA
kmer1265	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26277	304.285809291802	NA	NA	26277	0.47401042522551
kmer1266	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991770	22884.2701895776	3083704	55332.5551871579	991772.5	16857.4496380117	3062737	9128.92215550601
kmer1267	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991770	22884.2701895776	3083704	55332.5551871579	991772.5	16857.4496380117	3062737	9128.92215550601
kmer1269	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22384	304.284727619696	NA	NA	22384	0.47401042522551
kmer127	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21674	0.212755238195914	NA	NA	21674	0.47401042522551
kmer1270	intactk_noN	NA	54	414	0.155	0.845	0.042	0.958	47	256	7	158	3858416	531875.512452113	218112	446.2088530592	3856726	39172.8695248322	218112	536.893182378814
kmer1271	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25496	304.284727619696	NA	NA	25496	0.47401042522551	NA	NA
kmer1272	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25239	304.284727619696	NA	NA	25239	0.47401042522551
kmer1273	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25769	304.285809291802	NA	NA	25769	0.47401042522551
kmer1274	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22577	304.284727619696	NA	NA	22577	0.47401042522551
kmer1275	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21823	0.212755238195914	NA	NA	21823	0.47401042522551
kmer1276	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24065	304.284727619696	NA	NA	24065	0.47401042522551	NA	NA
kmer1277	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26754	304.285809291802	NA	NA	26754	0.47401042522551
kmer1278	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26023	304.285809291802	NA	NA	26023	0.47401042522551	NA	NA
kmer1279	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22568	304.284727619696	NA	NA	22568	0.47401042522551
kmer128	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21712	0.212755238195914	NA	NA	21712	0.47401042522551	NA	NA
kmer1280	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083453	55332.5551871579	992021	22884.1710376128	3062486	9128.92215550601	992023.5	16857.4496380117
kmer1281	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083453	55332.5551871579	992021	22884.1710376128	3062486	9128.92215550601	992023.5	16857.4496380117
kmer1282	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23468	304.284727619696	NA	NA	23468	0.47401042522551
kmer1283	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25600	304.285809291802	NA	NA	25600	0.47401042522551
kmer1284	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25338	304.284727619696	NA	NA	25338	0.47401042522551	NA	NA
kmer1285	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24131	304.284727619696	NA	NA	24131	0.47401042522551
kmer1286	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26287	304.285809291802	NA	NA	26287	0.47401042522551	NA	NA
kmer1287	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25795	304.285809291802	NA	NA	25795	0.47401042522551
kmer1288	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22255	304.284727619696	NA	NA	22255	0.47401042522551
kmer1289	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21968	304.284727619696	NA	NA	21968	0.47401042522551	NA	NA
kmer129	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25853	304.285809291802	NA	NA	25853	0.47401042522551
kmer1290	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22975	304.284727619696	NA	NA	22975	0.47401042522551
kmer1291	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26241	304.285809291802	NA	NA	26241	0.47401042522551
kmer1292	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26224	304.285809291802	NA	NA	26224	0.47401042522551	NA	NA
kmer1293	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22668	304.284727619696	NA	NA	22668	0.47401042522551
kmer1294	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22493	304.284727619696	NA	NA	22493	0.47401042522551
kmer1295	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22771	304.284727619696	NA	NA	22771	0.47401042522551
kmer1296	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23550	304.284727619696	NA	NA	23550	0.47401042522551
kmer1297	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26333	304.285809291802	NA	NA	26333	0.47401042522551	NA	NA
kmer1298	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25705	304.285809291802	NA	NA	25705	0.47401042522551
kmer1299	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23002	304.284727619696	NA	NA	23002	0.47401042522551
kmer13	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25972	304.285809291802	NA	NA	25972	0.47401042522551
kmer130	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24630	304.284727619696	NA	NA	24630	0.47401042522551
kmer1300	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22500	304.284727619696	NA	NA	22500	0.47401042522551	NA	NA
kmer1301	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991722	22884.2701895776	3083752	55332.5551871579	991724.5	16857.4496380117	3062785	9128.92215550601
kmer1302	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991722	22884.2701895776	3083752	55332.5551871579	991724.5	16857.4496380117	3062785	9128.92215550601
kmer1303	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24218	304.284727619696	NA	NA	24218	0.47401042522551	NA	NA
kmer1304	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22405	304.284727619696	NA	NA	22405	0.47401042522551	NA	NA
kmer1305	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22247	304.284727619696	NA	NA	22247	0.47401042522551	NA	NA
kmer1306	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21265	0.212755238195914	NA	NA	21265	0.47401042522551	NA	NA
kmer1307	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22503	304.284727619696	NA	NA	22503	0.47401042522551
kmer1308	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24976	304.284727619696	NA	NA	24976	0.47401042522551
kmer1309	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23829	304.284727619696	NA	NA	23829	0.47401042522551
kmer131	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25584	304.285809291802	NA	NA	25584	0.47401042522551
kmer1310	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22399	304.284727619696	NA	NA	22399	0.47401042522551	NA	NA
kmer1311	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25288	304.284727619696	NA	NA	25288	0.47401042522551
kmer1312	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25790	304.285809291802	NA	NA	25790	0.47401042522551
kmer1313	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22250	304.284727619696	NA	NA	22250	0.47401042522551
kmer1314	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24143	304.284727619696	NA	NA	24143	0.47401042522551	NA	NA
kmer1315	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23855	304.284727619696	NA	NA	23855	0.47401042522551
kmer1316	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24546	304.284727619696	NA	NA	24546	0.47401042522551
kmer1317	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23906	304.284727619696	NA	NA	23906	0.47401042522551
kmer1318	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25760	304.285809291802	NA	NA	25760	0.47401042522551	NA	NA
kmer1319	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25230	304.284727619696	NA	NA	25230	0.47401042522551	NA	NA
kmer132	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23673	304.284727619696	NA	NA	23673	0.47401042522551
kmer1320	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25116	304.284727619696	NA	NA	25116	0.47401042522551
kmer1321	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26098	304.285809291802	NA	NA	26098	0.47401042522551	NA	NA
kmer1322	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21298	0.212755238195914	NA	NA	21298	0.47401042522551	NA	NA
kmer1323	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25233	304.284727619696	NA	NA	25233	0.47401042522551
kmer1324	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24945	304.284727619696	NA	NA	24945	0.47401042522551	NA	NA
kmer1325	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23861	304.284727619696	NA	NA	23861	0.47401042522551
kmer1326	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23852	304.284727619696	NA	NA	23852	0.47401042522551	NA	NA
kmer1327	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23903	304.284727619696	NA	NA	23903	0.47401042522551	NA	NA
kmer1328	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23826	304.284727619696	NA	NA	23826	0.47401042522551	NA	NA
kmer1329	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22163	304.284727619696	NA	NA	22163	0.47401042522551	NA	NA
kmer133	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23084	304.284727619696	NA	NA	23084	0.47401042522551	NA	NA
kmer1330	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26050	304.285809291802	NA	NA	26050	0.47401042522551	NA	NA
kmer1331	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22408	304.284727619696	NA	NA	22408	0.47401042522551
kmer1332	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24906	304.284727619696	NA	NA	24906	0.47401042522551
kmer1333	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26053	304.285809291802	NA	NA	26053	0.47401042522551
kmer1334	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21310	0.212755238195914	NA	NA	21310	0.47401042522551	NA	NA
kmer1335	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25763	304.285809291802	NA	NA	25763	0.47401042522551
kmer1336	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24005	304.284727619696	NA	NA	24005	0.47401042522551
kmer1337	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991851	22884.1512222982	3083623	55332.5551871579	991853.5	16857.4496380117	3062656	9128.92215550601
kmer1338	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991852	22884.2900350488	3083622	55332.5551871579	991854.5	16857.4496380117	3062655	9128.92215550601
kmer1339	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25113	304.284727619696	NA	NA	25113	0.47401042522551	NA	NA
kmer134	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21913	0.212755238195914	NA	NA	21913	0.47401042522551
kmer1340	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24146	304.284727619696	NA	NA	24146	0.47401042522551
kmer1341	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22402	304.284727619696	NA	NA	22402	0.47401042522551
kmer1342	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26101	304.285809291802	NA	NA	26101	0.47401042522551
kmer1343	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24221	304.284727619696	NA	NA	24221	0.47401042522551
kmer1344	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26068	304.285809291802	NA	NA	26068	0.47401042522551
kmer1345	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24002	304.284727619696	NA	NA	24002	0.47401042522551	NA	NA
kmer1346	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23027	304.284727619696	NA	NA	23027	0.47401042522551
kmer1347	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25285	304.284727619696	NA	NA	25285	0.47401042522551	NA	NA
kmer1348	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22532	304.284727619696	NA	NA	22532	0.47401042522551	NA	NA
kmer1349	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083498	55332.5551871579	991976	22884.1710376128	3062531	9128.92215550601	991978.5	16857.4496380117
kmer135	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991754	22884.2701895776	3083720	55332.5551871579	991756.5	16857.4496380117	3062753	9128.92215550601
kmer1350	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083498	55332.5551871579	991976	22884.1710376128	3062531	9128.92215550601	991978.5	16857.4496380117
kmer1351	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23858	304.284727619696	NA	NA	23858	0.47401042522551	NA	NA
kmer1352	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991745	22884.2701895776	3083729	55332.5551871579	991747.5	16857.4496380117	3062762	9128.92215550601
kmer1353	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991745	22884.2701895776	3083729	55332.5551871579	991747.5	16857.4496380117	3062762	9128.92215550601
kmer1354	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25605	304.285809291802	NA	NA	25605	0.47401042522551	NA	NA
kmer1355	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22638	304.284727619696	NA	NA	22638	0.47401042522551	NA	NA
kmer1356	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25724	304.285809291802	NA	NA	25724	0.47401042522551	NA	NA
kmer1357	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24973	304.284727619696	NA	NA	24973	0.47401042522551	NA	NA
kmer1358	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24948	304.284727619696	NA	NA	24948	0.47401042522551
kmer1359	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25608	304.285809291802	NA	NA	25608	0.47401042522551
kmer136	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991754	22884.2701895776	3083720	55332.5551871579	991756.5	16857.4496380117	3062753	9128.92215550601
kmer1360	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24438	304.284727619696	NA	NA	24438	0.47401042522551
kmer1361	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24903	304.284727619696	NA	NA	24903	0.47401042522551	NA	NA
kmer1362	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26185	304.285809291802	NA	NA	26185	0.47401042522551
kmer1363	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25727	304.285809291802	NA	NA	25727	0.47401042522551
kmer1364	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26065	304.285809291802	NA	NA	26065	0.47401042522551	NA	NA
kmer1365	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22166	304.284727619696	NA	NA	22166	0.47401042522551
kmer1366	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24543	304.284727619696	NA	NA	24543	0.47401042522551	NA	NA
kmer1367	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083477	55332.5551871579	991997	22884.1710376128	3062510	9128.92215550601	991999.5	16857.4496380117
kmer1368	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083477	55332.5551871579	991997	22884.1710376128	3062510	9128.92215550601	991999.5	16857.4496380117
kmer1369	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23024	304.284727619696	NA	NA	23024	0.47401042522551	NA	NA
kmer137	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26478	304.285809291802	NA	NA	26478	0.47401042522551
kmer1370	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24435	304.284727619696	NA	NA	24435	0.47401042522551	NA	NA
kmer1371	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25730	304.285809291802	NA	NA	25730	0.47401042522551	NA	NA
kmer1372	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25469	304.284727619696	NA	NA	25469	0.47401042522551	NA	NA
kmer1373	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21871	0.212755238195914	NA	NA	21871	0.47401042522551
kmer1374	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22610	304.284727619696	NA	NA	22610	0.47401042522551	NA	NA
kmer1375	intactk_noN	NA	299	169	0.723	0.277	0.485	0.515	219	84	80	85	991845	22884.0324359607	3083629	55332.5551871579	991847.5	16857.4496380117	3062662	9128.92215550601
kmer1377	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25948	304.285809291802	NA	NA	25948	0.47401042522551	NA	NA
kmer1378	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22213	304.284727619696	NA	NA	22213	0.47401042522551	NA	NA
kmer1379	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23237	304.284727619696	NA	NA	23237	0.47401042522551	NA	NA
kmer138	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26471	304.285809291802	NA	NA	26471	0.47401042522551	NA	NA
kmer1380	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24819	304.284727619696	NA	NA	24819	0.47401042522551
kmer1381	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23426	304.284727619696	NA	NA	23426	0.47401042522551
kmer1382	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26059	304.285809291802	NA	NA	26059	0.47401042522551
kmer1383	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24099	304.284727619696	NA	NA	24099	0.47401042522551	NA	NA
kmer1384	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21253	0.212755238195914	NA	NA	21253	0.47401042522551	NA	NA
kmer1385	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22844	304.284727619696	NA	NA	22844	0.47401042522551	NA	NA
kmer1386	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25284	304.284727619696	NA	NA	25284	0.47401042522551
kmer1387	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25096	304.284727619696	NA	NA	25096	0.47401042522551	NA	NA
kmer1388	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24161	304.284727619696	NA	NA	24161	0.47401042522551
kmer1389	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23072	304.284727619696	NA	NA	23072	0.47401042522551
kmer139	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22997	304.284727619696	NA	NA	22997	0.47401042522551	NA	NA
kmer1390	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22790	304.284727619696	NA	NA	22790	0.47401042522551
kmer1391	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21724	0.212755238195914	NA	NA	21724	0.47401042522551
kmer1392	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26712	304.285809291802	NA	NA	26712	0.47401042522551
kmer1393	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	23478	304.284727619696	NA	NA	23478	0.47401042522551
kmer1394	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22233	304.284727619696	NA	NA	22233	0.47401042522551	NA	NA
kmer1395	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22481	304.284727619696	NA	NA	22481	0.47401042522551	NA	NA
kmer1396	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	22308	304.284727619696	NA	NA	22308	0.47401042522551
kmer1397	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24400	304.284727619696	NA	NA	24400	0.47401042522551
kmer1398	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24900	304.284727619696	NA	NA	24900	0.47401042522551
kmer1399	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	26253	304.285809291802	NA	NA	26253	0.47401042522551
kmer14	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26195	304.285809291802	NA	NA	26195	0.47401042522551	NA	NA
kmer140	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	25700	304.285809291802	NA	NA	25700	0.47401042522551	NA	NA
kmer1400	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24472	304.284727619696	NA	NA	24472	0.47401042522551
kmer1401	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26265	304.285809291802	NA	NA	26265	0.47401042522551	NA	NA
kmer1402	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24164	304.284727619696	NA	NA	24164	0.47401042522551	NA	NA
kmer1403	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21422	0.212755238195914	NA	NA	21422	0.47401042522551	NA	NA
kmer1404	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	24619	304.284727619696	NA	NA	24619	0.47401042522551
kmer1405	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21651	0.212755238195914	NA	NA	21651	0.47401042522551	NA	NA
kmer1406	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	24506	304.284727619696	NA	NA	24506	0.47401042522551	NA	NA
kmer1407	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	21721	0.212755238195914	NA	NA	21721	0.47401042522551
kmer1408	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	22801	304.284727619696	NA	NA	22801	0.47401042522551	NA	NA
kmer1409	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	26130	304.285809291802	NA	NA	26130	0.47401042522551	NA	NA
kmer141	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	23966	304.284727619696	NA	NA	23966	0.47401042522551	NA	NA
kmer1410	intactk_noN	NA	0	468	0	1	0	1	0	303	0	165	NA	NA	25090	304.284727619696	NA	NA	25090	0.47401042522551
kmer1411	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21996	304.284727619696	NA	NA	21996	0.47401042522551	NA	NA
kmer1413	intactk_noN	NA	468	0	1	0	1	0	303	0	165	0	21686	0.212755238195914	NA	NA	21686	0.47401042522551	NA	NA
kmer1414	intactk_noN	NA	414	54	0.845	0.155	0.958	0.042	256	47	158	7	217920	446.2088530592	3858608	531875.512452113	217920	536.893182378814	3856918	39172.8695248322
