kmer	kmer_behaviour	flk_dist	fwdk_gen_count	revk_gen_count	fwdk_0gen_prop	revk_0gen_prop	fwdk_1gen_prop	revk_1gen_prop	fwdk_0gen_count	revk_0gen_count	fwdk_1gen_count	revk_1gen_count	fwdk_0gen_med	fwdk_0gen_sd	revk_0gen_med	revk_0gen_sd	fwdk_1gen_med	fwdk_1gen_sd	revk_1gen_med	revk_1gen_sd
kmer5383	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083593	55332.5551871579	991881	22884.1710376128	3062626	9128.92215550601	991883.5	16857.4496380117
kmer5385	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083487	55332.5551871579	991987	22884.1710376128	3062520	9128.92215550601	991989.5	16857.4496380117
kmer5386	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083487	55332.5551871579	991987	22884.1710376128	3062520	9128.92215550601	991989.5	16857.4496380117
kmer540	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083567	55332.5551871579	991907	22884.1710376128	3062600	9128.92215550601	991909.5	16857.4496380117
kmer541	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083567	55332.5551871579	991907	22884.1710376128	3062600	9128.92215550601	991909.5	16857.4496380117
kmer542	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083559	55332.5551871579	991915	22884.1710376128	3062592	9128.92215550601	991917.5	16857.4496380117
kmer5427	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083493	55332.5551871579	991981	22884.1710376128	3062526	9128.92215550601	991983.5	16857.4496380117
kmer543	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083559	55332.5551871579	991915	22884.1710376128	3062592	9128.92215550601	991917.5	16857.4496380117
kmer5438	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083456	55332.5551871579	992018	22884.1710376128	3062489	9128.92215550601	992020.5	16857.4496380117
kmer5471	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083526	55332.5551871579	991948	22884.1710376128	3062559	9128.92215550601	991950.5	16857.4496380117
kmer5499	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083509	55332.5551871579	991965	22884.1710376128	3062542	9128.92215550601	991967.5	16857.4496380117
kmer5544	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083449	55332.5551871579	992025	22884.1710376128	3062482	9128.92215550601	992027.5	16857.4496380117
kmer5551	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083431	55332.5551871579	992043	22884.1710376128	3062464	9128.92215550601	992045.5	16857.4496380117
kmer5577	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083482	55332.5551871579	991992	22884.1710376128	3062515	9128.92215550601	991994.5	16857.4496380117
kmer5585	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083527	55332.5551871579	991947	22884.1710376128	3062560	9128.92215550601	991949.5	16857.4496380117
kmer5751	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083546	55332.5551871579	991928	22884.1710376128	3062579	9128.92215550601	991930.5	16857.4496380117
kmer5756	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083504	55332.5551871579	991970	22884.1710376128	3062537	9128.92215550601	991972.5	16857.4496380117
kmer5772	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083483	55332.5551871579	991991	22884.1710376128	3062516	9128.92215550601	991993.5	16857.4496380117
kmer65	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083513	55332.5551871579	991961	22884.1710376128	3062546	9128.92215550601	991963.5	16857.4496380117
kmer66	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083513	55332.5551871579	991961	22884.1710376128	3062546	9128.92215550601	991963.5	16857.4496380117
kmer671	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083534	55332.5551871579	991940	22884.1710376128	3062567	9128.92215550601	991942.5	16857.4496380117
kmer767	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083472	55332.5551871579	992002	22884.1710376128	3062505	9128.92215550601	992004.5	16857.4496380117
kmer768	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083472	55332.5551871579	992002	22884.1710376128	3062505	9128.92215550601	992004.5	16857.4496380117
kmer82	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083573	55332.5551871579	991901	22884.1710376128	3062606	9128.92215550601	991903.5	16857.4496380117
kmer83	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083573	55332.5551871579	991901	22884.1710376128	3062606	9128.92215550601	991903.5	16857.4496380117
kmer893	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083541	55332.5551871579	991933	22884.1710376128	3062574	9128.92215550601	991935.5	16857.4496380117
kmer894	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083541	55332.5551871579	991933	22884.1710376128	3062574	9128.92215550601	991935.5	16857.4496380117
kmer960	intactk_noN	NA	169	299	0.277	0.723	0.515	0.485	84	219	85	80	3083538	55332.5551871579	991936	22884.1710376128	3062571	9128.92215550601	991938.5	16857.4496380117
